N1,N2,N3,N4,N5,userLevelByHuman
0.001,0.001,0.0,0.001,0.5,3
0.0,0.0,0.0,0.001,0.499,3
0.0,0.001,0.001,0.001,0.4,3
0.001,0.0,0.003,0.0,0.5,3
0.0,0.0,0.3,0.7,0.001,3
0.001,0.001,0.0,0.001,0.4,3
0.001,0.0,0.001,0.0,0.3,3
0.001,0.0,0.0,0.0,0.399,3
0.001,0.001,0.001,0.0,0.45,3
0.0,0.001,0.0,0.0,0.471,3
0.001,0.0,0.0,0.0,0.401,3
0.001,0.001,0.0,0.0,0.45,3
0.0,0.0,0.001,0.0,0.5,3
0.001,0.001,0.0,0.001,0.501,3
0.001,0.001,0.001,0.0,0.3,3
0.001,0.0,0.001,0.001,0.348,3
0.001,0.001,0.001,0.001,0.451,3
0.002,0.001,0.001,0.6,0.248,3
0.001,0.001,0.0,0.0,0.45,3
0.002,0.0,0.001,0.001,0.5,3
0.002,0.0,0.0,0.001,0.45,3
0.0,0.001,0.001,0.702,0.001,3
0.001,0.0,0.001,0.0,0.501,3
0.0,0.001,0.002,0.6,0.25,3
0.0,0.002,0.0,0.0,0.5,3
0.001,0.001,0.0,0.001,0.448,3
0.0,0.401,0.0,0.601,0.0,3
0.0,0.001,0.0,0.0,0.401,3
0.001,0.001,0.0,0.001,0.499,3
0.0,0.0,0.0,0.001,0.55,3
0.001,0.0,0.0,0.001,0.401,3
0.002,0.001,0.0,0.62,0.0,3
0.0,0.0,0.001,0.0,0.5,3
0.001,0.001,0.0,0.0,0.3,3
0.0,0.001,0.0,0.002,0.299,3
0.001,0.001,0.0,0.6,0.25,3
0.001,0.0,0.001,0.0,0.498,3
0.0,0.001,0.001,0.0,0.452,3
0.001,0.0,0.001,0.0,0.35,3
0.0,0.001,0.001,0.0,0.5,3
0.0,0.0,0.0,0.001,0.349,3
0.0,0.0,0.0,0.001,0.299,3
0.0,0.0,0.0,0.002,0.301,3
0.001,0.002,0.002,0.0,0.3,3
0.001,0.0,0.0,0.001,0.5,3
0.002,0.501,1.0,0.001,0.002,3
0.0,0.0,0.0,0.001,0.4,3
0.001,0.001,0.001,0.001,0.4,3
0.0,0.0,0.0,0.001,0.45,3
0.001,0.001,0.0,0.002,0.448,3
0.0,0.001,0.0,0.001,0.45,3
0.0,0.0,0.0,0.701,0.001,3
0.002,0.498,1.0,0.001,0.002,3
0.0,0.002,0.0,0.0,0.4,3
0.002,0.501,1.0,0.0,0.001,3
0.0,0.001,0.001,0.0,0.3,3
0.001,0.0,0.002,0.001,0.501,3
0.001,0.001,0.0,0.0,0.45,3
0.002,0.5,1.0,0.001,0.001,3
0.0,0.0,0.0,0.701,0.001,3
0.0,0.001,0.0,0.002,0.3,3
0.0,0.001,0.0,0.0,0.4,3
0.001,0.001,0.001,0.001,0.45,3
0.004,0.5,0.999,0.001,0.001,3
0.0,0.0,0.3,0.699,0.001,3
0.001,0.0,0.002,0.001,0.5,3
0.0,0.001,0.001,0.0,0.4,3
0.0,0.001,0.0,0.001,0.5,3
0.0,0.0,0.001,0.001,0.55,3
0.0,0.001,0.0,0.0,0.452,3
0.001,0.0,0.0,0.003,0.549,3
0.0,0.002,0.001,0.001,0.4,3
0.0,0.001,0.001,0.0,0.4,3
0.001,0.001,0.3,0.7,0.0,3
0.001,0.001,0.0,0.0,0.45,3
0.0,0.0,0.001,0.0,0.399,3
0.001,0.001,0.0,0.001,0.3,3
0.001,0.0,0.0,0.0,0.25,3
0.0,0.001,0.001,0.0,0.35,3
0.0,0.001,0.002,0.001,0.499,3
0.0,0.001,0.0,0.001,0.3,3
0.0,0.0,0.002,0.702,0.0,3
0.001,0.501,0.998,0.0,0.001,3
0.0,0.001,0.0,0.001,0.5,3
0.001,0.001,0.001,0.001,0.499,3
0.001,0.5,0.999,0.0,0.0,3
0.0,0.0,0.001,0.0,0.299,3
0.0,0.0,0.001,0.0,0.45,3
0.001,0.001,0.0,0.0,0.5,3
0.0,0.001,0.0,0.0,0.452,3
0.0,0.001,0.0,0.0,0.501,3
0.0,0.0,0.0,0.001,0.501,3
0.0,0.0,0.002,0.001,0.47,3
0.002,0.0,0.001,0.001,0.47,3
0.0,0.0,0.001,0.0,0.4,3
0.0,0.0,0.299,0.7,0.002,3
0.0,0.0,0.002,0.0,0.4,3
0.001,0.0,0.002,0.701,0.0,3
0.001,0.0,0.0,0.001,0.45,3
0.001,0.001,0.001,0.701,0.001,3
0.0,0.0,0.0,0.0,0.5,3
0.0,0.0,0.0,0.001,0.449,3
0.0,0.0,0.0,0.001,0.199,3
0.002,0.0,0.0,0.0,0.501,3
0.0,0.0,0.001,0.001,0.3,3
0.0,0.5,1.001,0.0,0.001,3
0.0,0.0,0.002,0.001,0.469,3
0.004,0.5,1.001,0.002,0.001,3
0.0,0.001,0.002,0.0,0.47,3
0.001,0.0,0.0,0.002,0.3,3
0.001,0.0,0.001,0.001,0.451,3
0.001,0.0,0.0,0.001,0.452,3
0.002,0.0,0.0,0.0,0.4,3
0.0,0.0,0.0,0.0,0.45,3
0.0,0.0,0.001,0.001,0.451,3
0.0,0.001,0.0,0.0,0.4,3
0.002,0.499,1.0,0.001,0.002,3
0.001,0.0,0.0,0.002,0.301,3
0.0,0.001,0.001,0.0,0.401,3
0.003,0.0,0.0,0.0,0.501,3
0.0,0.0,0.001,0.001,0.299,3
0.0,0.003,0.0,0.0,0.4,3
0.001,0.002,0.001,0.599,0.249,3
0.0,0.0,0.001,0.62,0.001,3
0.001,0.0,0.0,0.7,0.001,3
0.001,0.0,0.0,0.001,0.25,3
0.0,0.001,0.001,0.001,0.4,3
0.001,0.0,0.0,0.001,0.45,3
0.0,0.001,0.001,0.0,0.4,3
0.0,0.001,0.301,0.698,0.001,3
0.0,0.0,0.001,0.001,0.35,3
0.001,0.0,0.0,0.0,0.5,3
0.0,0.0,0.001,0.001,0.4,3
0.001,0.0,0.001,0.0,0.47,3
0.002,0.0,0.0,0.0,0.45,3
0.001,0.001,0.3,0.7,0.0,3
0.0,0.0,0.299,0.7,0.001,3
0.0,0.0,0.001,0.001,0.45,3
0.0,0.0,0.001,0.001,0.5,3
0.0,0.001,0.001,0.0,0.401,3
0.0,0.0,0.0,0.001,0.299,3
0.001,0.0,0.001,0.001,0.501,3
0.002,0.001,0.0,0.0,0.501,3
0.0,0.0,0.0,0.001,0.501,3
0.0,0.001,0.0,0.0,0.401,3
0.001,0.0,0.001,0.0,0.45,3
0.002,0.0,0.001,0.701,0.0,3
0.0,0.0,0.0,0.0,0.47,3
0.001,0.499,1.0,0.001,0.002,3
0.0,0.0,0.001,0.0,0.452,3
0.0,0.001,0.0,0.0,0.501,3
0.002,0.001,0.0,0.0,0.401,3
0.0,0.001,0.0,0.0,0.299,3
0.001,0.001,0.0,0.0,0.499,3
0.0,0.001,0.0,0.001,0.4,3
0.001,0.501,1.0019999999999998,0.0,0.001,3
0.0,0.0,0.001,0.001,0.4,3
0.0,0.002,0.001,0.0,0.299,3
0.001,0.0,0.0,0.702,0.002,3
0.0,0.001,0.001,0.001,0.5,3
0.001,0.001,0.0,0.001,0.5,3
0.0,0.001,0.001,0.7,0.001,3
0.001,0.0,0.001,0.001,0.401,3
0.0,0.0,0.001,0.001,0.299,3
0.001,0.0,0.001,0.7,0.0,3
0.001,0.0,0.001,0.0,0.4,3
0.0,0.001,0.0,0.699,0.001,3
0.0,0.0,0.0,0.001,0.4,3
0.001,0.001,0.0,0.001,0.4,3
0.0,0.001,0.0,0.0,0.499,3
0.0,0.001,0.001,0.0,0.47,3
0.002,0.499,1.0,0.001,0.002,3
0.0,0.001,0.003,0.0,0.5,3
0.001,0.001,0.001,0.0,0.452,3
0.002,0.0,0.001,0.001,0.5,3
0.001,0.001,0.0,0.002,0.5,3
0.001,0.501,1.0,0.0,0.002,3
0.0,0.402,0.0,0.6,0.0,3
0.001,0.401,0.0,0.601,0.0,3
0.0,0.001,0.001,0.0,0.501,3
0.0,0.002,0.0,0.0,0.449,3
0.001,0.0,0.0,0.002,0.5,3
0.001,0.001,0.0,0.001,0.447,3
0.001,0.001,0.149,0.5,0.0,3
0.0,0.0,0.001,0.0,0.469,3
0.001,0.4,0.0,0.6,0.0,3
0.0,0.002,0.002,0.0,0.3,3
0.0,0.002,0.002,0.0,0.47,3
0.0,0.0,0.0,0.001,0.3,3
0.003,0.0,0.002,0.701,0.001,3
0.002,0.001,0.0,0.001,0.499,3
0.0,0.001,0.002,0.002,0.499,3
0.0,0.001,0.002,0.7,0.0,3
0.0,0.0,0.149,0.5,0.0,3
0.0,0.001,0.001,0.601,0.25,3
0.0,0.001,0.0,0.001,0.451,3
0.0,0.002,0.0,0.001,0.45,3
0.0,0.0,0.001,0.0,0.451,3
0.001,0.0,0.0,0.702,0.001,3
0.001,0.001,0.001,0.0,0.499,3
0.001,0.001,0.002,0.0,0.45,3
0.001,0.001,0.149,0.5,0.0,3
0.004,0.5,1.001,0.003,0.001,3
0.002,0.0,0.001,0.002,0.5,3
0.0,0.0,0.0,0.003,0.3,3
0.0,0.001,0.0,0.0,0.501,3
0.0,0.001,0.001,0.002,0.399,3
0.0,0.0,0.0,0.65,0.9,4
0.0,0.0,0.0,0.0,1.0,4
0.0,0.0,0.0,0.0,0.7,4
0.0,0.0,0.0,0.6,0.8,4
0.0,0.0,0.0,0.0,1.0,4
0.0,0.0,0.0,0.0,1.0,4
0.0,0.5,0.7,1.0,0.4,4
0.0,0.0,0.0,0.0,0.8,4
0.0,0.0,0.0,0.0,0.85,4
0.0,0.0,0.1,0.9,0.6,4
0.0,0.0,0.0,0.0,1.0,4
0.0,0.7,1.0,1.0,1.0,4
0.0,0.0,0.0,0.0,0.9,4
0.0,0.0,0.0,0.83,0.0,4
0.0,0.0,0.0,0.0,0.9,4
0.0,0.0,0.0,0.0,0.95,4
0.0,0.0,0.0,0.0,0.7,4
0.0,0.0,0.0,0.0,0.8,4
0.0,0.0,0.0,1.0,1.0,4
0.0,0.0,0.0,0.0,0.7,4
0.0,0.0,0.0,0.8,0.85,4
0.0,0.0,0.0,0.0,1.0,4
0.0,0.0,0.0,0.0,1.0,4
0.0,0.0,0.0,0.0,1.0,4
0.0,0.0,0.5,1.0,0.8,4
0.0,0.0,0.0,1.0,0.0,4
0.0,0.0,0.0,0.4,1.0,4
0.0,0.0,0.0,0.8,0.0,4
0.0,0.0,0.0,0.0,0.9,4
0.0,0.0,0.0,0.0,0.9,4
0.0,0.0,0.0,1.0,0.0,4
0.0,0.0,0.0,0.0,0.9,4
0.0,0.3,0.2,0.9,0.95,4
0.0,0.0,0.0,0.0,0.53,4
0.0,0.7,0.7,0.8,1.0,4
0.0,0.0,0.0,0.8,0.0,4
0.0,0.0,0.0,0.0,0.7,4
0.0,0.0,0.0,0.0,0.8,4
0.0,0.35,0.6,0.3,1.0,4
0.0,0.0,0.3,0.8,0.0,4
0.0,0.0,0.3,0.9,0.5,4
0.0,0.0,0.0,0.6,0.8,4
0.0,0.0,0.0,0.9,0.73,4
0.0,0.0,0.0,0.0,0.6,4
0.0,0.0,0.0,0.0,0.54,4
0.0,0.0,0.0,0.0,0.9,4
0.0,0.0,0.0,0.0,1.0,4
0.0,0.0,0.0,0.0,0.8,4
0.0,0.0,0.0,0.9,1.0,4
0.0,0.0,0.0,0.0,0.9,4
0.0,0.0,0.0,0.4,0.95,4
0.0,0.0,0.0,0.6,0.9,4
0.0,0.4,0.0,0.8,0.0,4
0.0,0.0,0.0,0.0,1.0,4
0.0,0.0,0.0,0.0,0.9,4
0.0,0.0,0.0,0.0,1.0,4
0.0,0.0,0.0,1.0,0.82,4
0.0,0.0,0.0,0.0,0.7,4
0.0,0.0,0.0,0.0,0.8,4
0.0,0.0,0.0,0.0,0.6,4
0.0,0.0,0.0,0.0,1.0,4
0.0,0.0,0.0,0.0,0.9,4
0.0,0.0,0.0,0.75,0.9,4
0.0,0.0,0.0,0.0,1.0,4
0.0,0.0,0.2,0.8,0.45,4
0.0,0.0,0.0,0.0,0.9,4
0.0,0.0,0.0,0.0,0.65,4
0.0,0.0,0.0,0.0,0.7,4
0.0,0.0,0.0,0.0,0.9,4
0.0,0.0,0.0,0.45,1.0,4
0.0,0.0,0.0,0.0,0.6,4
0.0,0.0,0.0,0.65,1.0,4
0.0,0.0,0.0,0.6,0.8,4
0.0,0.0,0.0,1.0,0.0,4
0.0,0.0,0.0,0.0,0.799,4
0.001,0.0,0.0,0.0,0.53,4
0.001,0.0,0.0,0.0,1.0,4
0.0,0.0,0.3,0.801,0.0,4
0.001,0.0,0.0,0.0,0.531,4
0.001,0.0,0.001,0.0,0.53,4
0.001,0.0,0.0,0.0,0.799,4
0.0,0.7,1.001,1.0,1.0,4
0.0,0.0,0.0,0.001,0.9,4
0.0,0.0,0.001,0.0,0.9,4
0.0,0.0,0.201,0.8,0.45,4
0.0,0.001,0.0,0.0,1.0,4
0.0,0.0,0.001,0.0,1.0,4
0.0,0.001,0.3,0.8,0.0,4
0.0,0.301,0.2,0.9,0.95,4
0.0,0.001,0.0,0.001,0.9,4
0.0,0.0,0.0,0.801,0.85,4
0.001,0.3,0.2,0.9,0.95,4
0.0,0.0,0.0,0.75,0.901,4
0.0,0.001,0.0,0.801,0.85,4
0.001,0.0,0.0,0.83,0.0,4
0.0,0.001,0.0,0.0,0.9,4
0.0,0.0,0.201,0.8,0.45,4
0.001,0.001,0.0,0.001,0.9,4
0.0,0.0,0.0,0.0,0.8,4
0.0,0.0,0.199,0.8,0.45,4
0.0,0.0,0.0,0.001,0.95,4
0.0,0.001,0.0,0.002,0.9,4
0.0,0.0,0.001,0.75,0.901,4
0.001,0.001,0.0,0.801,0.85,4
0.0,0.001,0.0,0.65,1.0,4
0.0,0.0,0.0,0.0,0.799,4
0.001,0.0,0.0,0.0,0.9,4
0.0,0.0,0.0,1.001,0.0,4
0.0,0.0,0.201,0.799,0.45,4
0.0,0.001,0.0,1.0,1.0,4
0.0,0.0,0.0,0.0,0.531,4
0.001,0.0,0.0,0.0,0.999,4
0.0,0.0,0.3,0.801,0.001,4
0.0,0.001,0.001,0.65,1.0,4
0.0,0.0,0.0,0.0,0.531,4
0.0,0.0,0.0,0.999,1.0,4
0.001,0.0,0.0,0.0,0.8,4
0.0,0.0,0.0,0.65,0.999,4
0.0,0.0,0.0,0.0,1.001,4
0.0,0.001,0.201,0.8,0.45,4
0.0,0.0,0.001,0.4,1.0,4
0.0,0.0,0.0,0.001,0.8,4
0.0,0.001,0.001,0.65,0.999,4
0.0,0.4,0.001,0.8,0.0,4
0.0,0.0,0.001,1.0,0.0,4
0.0,0.0,0.0,0.0,0.701,4
0.001,0.0,0.0,0.0,0.6,4
0.0,0.001,0.0,0.0,0.9,4
0.0,0.001,0.0,0.9,0.73,4
0.0,0.0,0.0,0.831,0.0,4
0.0,0.0,0.0,0.0,1.001,4
0.0,0.0,0.001,0.0,1.001,4
0.0,0.7,1.001,1.0,0.999,4
0.0,0.0,0.0,0.0,0.899,4
0.0,0.7,1.001,1.0,0.998,4
0.0,0.7,1.0,1.001,1.0,4
0.001,0.001,0.001,0.001,0.9,4
0.0,0.0,0.2,0.8,0.449,4
0.0,0.351,0.6,0.3,1.0,4
0.001,0.0,0.0,0.75,0.9,4
0.0,0.001,0.0,0.0,1.0,4
0.0,0.0,0.001,0.0,1.0,4
0.001,0.0,0.0,0.8,0.0,4
0.0,0.0,0.0,1.0019999999999998,0.0,4
0.001,0.0,0.0,0.0,0.7,4
0.0,0.0,0.0,1.0,0.001,4
0.0,0.0,0.0,0.0,0.801,4
0.0,0.001,0.0,0.0,0.7,4
0.0,0.0,0.0,0.0,0.901,4
0.0,0.0,0.0,0.801,0.85,4
0.001,0.0,0.0,0.0,1.0,4
0.0,0.0,0.0,0.749,0.901,4
0.0,0.001,0.0,0.0,0.65,4
0.0,0.001,0.0,0.801,0.849,4
0.0,0.0,0.0,0.0,0.531,4
0.0,0.0,0.0,0.65,0.901,4
0.001,0.7,1.0,1.0,1.0,4
0.0,0.0,0.001,0.0,1.0,4
0.001,0.001,0.001,0.801,0.85,4
0.0,0.0,0.001,0.0,0.7,4
0.0,0.0,0.0,0.0,0.901,4
0.0,0.0,0.001,0.9,1.0,4
0.0,0.0,0.0,0.601,0.9,4
0.0,0.0,0.001,0.0,0.999,4
0.0,0.0,0.001,0.901,1.0,4
0.001,0.7,1.0,1.0,1.0,4
0.0,0.0,0.0,0.001,0.7,4
0.0,0.0,0.2,0.799,0.45,4
0.0,0.7,1.001,1.0,0.999,4
0.001,0.7,1.0,1.0,1.001,4
0.001,0.0,0.1,0.9,0.6,4
0.0,0.0,0.001,0.0,0.9,4
0.0,0.0,0.0,0.901,1.0,4
0.0,0.0,0.001,0.0,1.0,4
0.0,0.002,0.0,0.0,0.65,4
0.0,0.399,0.0,0.8,0.0,4
0.0,0.001,0.3,0.8,0.001,4
0.0,0.0,0.0,0.0,0.999,4
0.0,0.0,0.0,1.0019999999999998,0.0,4
0.0,0.701,1.001,1.0,1.0,4
0.0,0.002,0.0,0.801,0.85,4
0.0,0.0,0.0,0.45,0.999,4
0.001,0.001,0.0,0.0,0.799,4
0.001,0.0,0.001,0.75,0.9,4
0.0,0.0,0.0,0.0,1.001,4
0.0,0.0,0.201,0.8,0.45,4
0.0,0.398,0.0,0.8,0.0,4
0.001,0.3,0.201,0.9,0.95,4
0.0,0.0,0.001,0.0,0.8,4
0.001,0.001,0.0,0.0,0.531,4
0.0,0.0,0.0,0.9,1.001,4
0.0,0.0,0.0,0.001,0.7,4
0.001,0.0,0.0,0.001,0.7,4
0.0,0.0,0.0,0.001,1.0,4
0.0,0.0,0.0,0.0,0.899,4
0.0,0.0,0.001,0.0,1.001,4
0.0,0.0,0.001,0.001,0.8,4
0.0,0.001,0.0,0.0,0.901,4
0.001,0.0,0.001,0.0,0.9,4
0.0,0.001,0.0,0.0,0.95,4
0.0,0.0,0.0,0.001,1.0,4
0.001,0.0,0.001,0.0,1.001,4
0.0,0.001,0.201,0.799,0.45,4
0.0,0.0,0.0,0.0,0.531,4
0.0,0.0,0.0,0.831,0.001,4
0.0,0.0,0.0,0.999,1.0,4
0.0,0.0,0.0,0.6,0.901,4
0.0,0.001,0.2,0.8,0.449,4
0.0,0.001,0.0,0.801,0.85,4
0.0,0.0,0.3,0.901,0.5,4
0.0,0.398,0.0,0.8,0.001,4
0.0,0.0,0.002,0.0,1.001,4
0.001,0.0,0.0,0.0,0.8,4
0.0,0.0,0.0,0.0,0.7,4
0.0,0.001,0.0,0.0,0.7,4
0.0,0.0,0.3,0.801,0.002,4
0.0,0.001,0.001,0.9,1.0,4
0.0,0.0,0.0,0.0,0.532,4
0.0,0.699,1.0,1.001,1.0,4
0.0,0.0,0.0,0.75,0.901,4
0.0,0.4,0.001,0.801,0.0,4
0.001,0.0,0.0,0.0,0.532,4
0.0,0.0,0.001,0.749,0.901,4
0.0,0.0,0.0,0.999,0.999,4
0.0,0.001,0.299,0.8,0.001,4
0.001,0.0,0.0,0.75,0.901,4
0.0,0.001,0.0,0.001,0.65,4
0.0,0.0,0.0,0.0,1.0019999999999998,4
0.001,0.0,0.0,0.45,0.999,4
0.0,0.0,0.0,0.65,1.0,4
0.0,0.0,0.0,0.749,0.901,4
0.001,0.0,0.0,0.001,0.8,4
0.0,0.001,0.0,0.601,0.9,4
0.0,0.0,0.001,0.831,0.0,4
0.0,0.698,1.0,1.001,1.0,4
0.0,0.0,0.001,0.4,1.0,4
0.0,0.001,0.201,0.8,0.449,4
0.0,0.0,0.001,0.6,0.8,4
0.0,0.001,0.001,0.601,0.9,4
0.0,0.002,0.0,0.001,0.65,4
0.001,0.0,0.0,0.0,1.001,4
0.001,0.0,0.0,0.001,0.8,4
0.001,0.0,0.0,0.001,1.0,4
0.0,0.0,0.0,0.0,1.0,4
0.0,0.0,0.0,0.0,1.0,4
0.001,0.0,0.0,0.0,1.0019999999999998,4
0.0,0.0,0.0,0.0,0.999,4
0.001,0.701,1.0,1.0,1.001,4
0.0,0.0,0.001,0.0,1.0,4
0.0,0.0,0.0,0.0,0.899,4
0.001,0.0,0.0,0.451,0.999,4
0.0,0.001,0.0,0.0,1.0,4
0.001,0.7,1.001,1.0,0.999,4
0.001,0.0,0.001,0.0,0.901,4
0.001,0.0,0.001,0.451,0.999,4
0.0,0.001,0.001,0.0,1.0,4
0.0,0.0,0.0,0.0,0.801,4
0.0,0.0,0.001,0.0,0.8,4
0.001,0.001,0.0,0.0,1.001,4
0.001,0.0,0.001,0.0,1.0,4
0.001,0.0,0.0,0.8,0.85,4
0.0,0.001,0.0,0.802,0.849,4
0.001,0.001,0.299,0.8,0.001,4
0.0,0.001,0.0,1.001,1.0,4
0.0,0.0,0.001,0.0,0.8,4
0.0,0.0,0.0,0.001,0.899,4
0.002,0.0,0.0,0.0,0.7,4
0.0,0.0,0.001,0.6,0.8,4
0.0,0.0,0.001,0.801,0.85,4
0.001,0.699,1.0,1.001,1.0,4
0.001,0.001,0.001,0.0,1.0,4
0.001,0.0,0.0,0.0,0.6,4
0.0,0.001,0.0,0.0,0.9,4
0.0,0.0,0.0,0.001,1.0,4
0.001,0.0,0.0,0.75,0.901,4
0.0,0.0,0.0,0.75,0.902,4
0.0,0.4,0.001,0.8,0.001,4
0.0,0.0,0.001,0.0,0.8,4
0.0,0.0,0.0,0.001,0.899,4
0.001,0.001,0.2,0.8,0.449,4
0.0,0.001,0.001,0.001,1.0,4
0.0,0.4,0.001,0.801,0.001,4
0.001,0.0,0.0,0.449,0.999,4
0.001,0.001,0.0,0.001,1.0,4
0.0,0.351,0.6,0.3,1.001,4
0.001,0.001,0.0,0.0,0.53,4
0.0,0.0,0.499,1.0,0.8,4
0.0,0.0,0.0,0.001,0.65,4
0.0,0.0,0.001,0.0,0.9999999999999999,4
0.0,0.001,0.0,0.65,0.9,4
0.001,0.001,0.0,0.0,0.9,4
0.001,0.0,0.0,1.0,0.0,4
0.001,0.001,0.0,0.0,0.9,4
0.0,0.3,0.201,0.9,0.95,4
0.0,0.0,0.001,0.0,1.0,4
0.001,0.0,0.0,0.0,0.999,4
0.001,0.001,0.001,0.0,0.9,4
0.0,0.0,0.0,0.001,0.8,4
0.0,0.001,0.0,0.0,1.0,4
0.001,0.0,0.0,0.0,0.799,4
0.0,0.001,0.199,0.8,0.45,4
0.001,0.0,0.001,0.001,0.9,4
0.0,0.0,0.001,0.0,0.999,4
0.0,0.0,0.0,0.651,1.0,4
0.001,0.0,0.0,0.0,0.6,4
0.001,0.0,0.0,0.0,0.601,4
0.0,0.001,0.499,1.0,0.8,4
0.002,0.001,0.0,0.0,0.7,4
0.001,0.0,0.0,0.001,0.999,4
0.0,0.001,0.0,0.0,0.8,4
0.0,0.399,0.001,0.8,0.0,4
0.001,0.0,0.001,0.451,1.0,4
0.0,0.0,0.0,0.0,0.901,4
0.0,0.002,0.001,0.001,1.0,4
0.001,0.0,0.001,0.0,0.799,4
0.0,0.0,0.001,0.001,0.801,4
0.0,0.0,0.001,0.801,0.849,4
0.0,0.0,0.001,0.6,0.9,4
0.0,0.0,0.0,0.001,0.9,4
0.0,0.0,0.0,0.001,0.9,4
0.0,0.399,0.0,0.801,0.0,4
0.001,0.0,0.001,0.0,0.999,4
0.0,0.001,0.0,0.001,0.899,4
0.002,0.0,0.0,0.0,0.799,4
0.001,0.7,1.0,1.001,1.0,4
0.0,0.001,0.0,0.0,1.0,4
0.0,0.0,0.0,0.0,0.8,4
0.0,0.701,1.001,1.001,1.0,4
0.0,0.699,1.0,1.001,1.0,4
0.0,0.0,0.0,0.001,0.6,4
0.0,0.0,0.0,0.75,0.9,4
0.0,0.0,0.0,0.601,0.8,4
0.0,0.001,0.001,0.001,0.65,4
0.0,0.398,0.001,0.8,0.001,4
0.0,0.0,0.001,0.0,1.001,4
0.001,0.0,0.0,1.0,0.001,4
0.001,0.0,0.0,0.0,0.531,4
0.001,0.001,0.0,0.001,0.531,4
0.0,0.0,0.001,0.0,0.6,4
0.001,0.001,0.002,0.001,0.9,4
0.001,0.001,0.001,0.8,0.85,4
0.0,0.0,0.001,0.4,0.999,4
0.001,0.0,0.0,1.0,0.0,4
0.0,0.0,0.001,0.0,1.001,4
0.001,0.699,1.0,1.001,1.0,4
0.001,0.0,0.0,0.75,0.901,4
0.0,0.0,0.0,0.001,1.0,4
0.0,0.7,0.7,0.799,1.0,4
0.0,0.0,0.0,0.0,1.001,4
0.001,0.001,0.0,0.001,0.899,4
0.0,0.0,0.0,0.001,0.9,4
0.001,0.001,0.0,0.0,0.531,4
0.0,0.0,0.0,0.0,0.6,4
0.001,0.001,0.001,0.0,0.531,4
0.0,0.001,0.001,0.0,0.95,4
0.0,0.001,0.0,0.0,0.999,4
0.001,0.0,0.0,0.749,0.901,4
0.0,0.002,0.001,0.002,1.0,4
0.0,0.001,0.001,0.002,1.0,4
0.0,0.0,0.001,0.001,0.95,4
0.001,0.0,0.001,0.002,0.9,4
0.0,0.001,0.002,0.65,0.999,4
0.0,0.001,0.002,0.65,1.0,4
0.0,0.001,0.001,0.0,0.8,4
0.0,0.001,0.001,0.601,0.899,4
0.0,0.0,0.0,0.6,0.799,4
0.0,0.0,0.0,1.001,0.001,4
0.0,0.4,0.0,0.799,0.0,4
0.001,0.0,0.001,0.001,0.799,4
0.0,0.001,0.0,0.802,0.85,4
0.0,0.352,0.6,0.3,1.001,4
0.0,0.0,0.0,0.001,0.651,4
0.001,0.0,0.001,1.0,0.0,4
0.0,0.001,0.0,0.803,0.85,4
0.0,0.001,0.0,0.001,1.0,4
0.002,0.0,0.0,0.0,0.999,4
0.0,0.701,1.001,1.0,0.999,4
0.001,0.001,0.0,0.001,0.9,4
0.001,0.0,0.001,0.0,1.0,4
0.0,0.001,0.0,1.0,1.0,4
0.0,0.0,0.001,0.0,0.7,4
0.0,0.0,0.001,0.9,1.001,4
0.0,0.001,0.0,0.0,0.799,4
0.001,0.0,0.0,0.001,0.65,4
0.0,0.001,0.201,0.801,0.449,4
0.0,0.0,0.0,0.751,0.9,4
0.001,0.0,0.002,0.0,0.999,4
0.0,0.0,0.0,0.001,0.531,4
0.0,0.0,0.0,0.749,0.901,4
0.0,0.0,0.0,1.001,1.0,4
0.0,0.0,0.0,0.9,0.729,4
0.0,0.0,0.0,0.001,0.899,4
0.0,0.0,0.001,0.75,0.9,4
0.001,0.35,0.6,0.3,1.0,4
0.001,0.001,0.001,1.0,0.0,4
0.0,0.0,0.001,0.75,0.9,4
0.0,0.0,0.001,0.0,0.9999999999999999,4
0.0,0.001,0.0,0.0,1.0,4
0.001,0.0,0.0,0.83,0.0,4
0.001,0.7,1.0,0.999,1.0,4
0.001,0.0,0.0,0.001,0.999,4
0.0,0.0,0.0,0.0,1.0,4
0.0,0.001,0.0,1.0,0.0,4
0.0,0.0,0.0,0.0,0.9,4
0.001,0.3,0.201,0.9,0.949,4
0.001,0.0,0.0,0.0,0.531,4
0.0,0.0,0.0,0.001,1.0,4
0.001,0.0,0.199,0.8,0.45,4
0.001,0.0,0.0,0.0,0.801,4
0.0,0.7,0.9999999999999999,1.0,1.0,4
0.0,0.001,0.0,0.0,0.9,4
0.0,0.0,0.001,0.831,0.0,4
0.0,0.0,0.001,0.0,0.9,4
0.0,0.0,0.0,0.001,1.0,4
0.0,0.0,0.001,0.0,0.999,4
0.001,0.001,0.0,0.749,0.901,4
0.001,0.001,0.0,0.001,0.899,4
0.0,0.0,0.0,0.001,0.901,4
0.0,0.0,0.0,0.0,0.6,4
0.0,0.4,0.001,0.801,0.0,4
0.0,0.001,0.0,0.0,0.6,4
0.0,0.001,0.0,0.001,0.999,4
0.0,0.0,0.0,0.801,0.0,4
0.0,0.0,0.001,0.0,1.001,4
0.0,0.001,0.001,0.4,1.0,4
0.0,0.001,0.001,0.75,0.9,4
